work_id,name,total,rank,fetch_time
1,霸王别姬,18917,7,2024-11-20 19:08
23,难渡我,15191,8,2024-11-20 19:08
24,青丘旧梦,14066,9,2024-11-20 19:08
4,不渡山海,13232,10,2024-11-20 19:08
26,清尘心,12518,11,2024-11-20 19:08
46,遗落宝匣,10936,12,2024-11-20 19:08
21,嶙骨,10483,13,2024-11-20 19:08
15,魂赴九幽,8486,14,2024-11-20 19:08
7,此叶庭庭,8138,15,2024-11-20 19:08
39,万物皆一,8076,16,2024-11-20 19:08
30,神鼬献金,7989,17,2024-11-20 19:08
37,听梨声,7534,18,2024-11-20 19:08
9,渡君心,6915,19,2024-11-20 19:08
3,波光摇月,6679,20,2024-11-20 19:08
42,雪覆夜狸,5937,21,2024-11-20 19:08
48,跃龙门,5455,22,2024-11-20 19:08
25,青云来,4903,23,2024-11-20 19:08
2,百雀裘,4885,24,2024-11-20 19:08
19,枯枝繁影,4825,25,2024-11-20 19:08
14,浣轻羽,4697,26,2024-11-20 19:08
12,伏虎藏龙,4637,27,2024-11-20 19:08
50,占春风,4596,28,2024-11-20 19:08
20,快马长安,4278,29,2024-11-20 19:08
10,返魂香,4277,30,2024-11-20 19:08
34,蜀中赋,4270,31,2024-11-20 19:08
18,江湖客,4026,32,2024-11-20 19:08
22,流洲照影,3762,33,2024-11-20 19:08
33,世上千年,3657,34,2024-11-20 19:08
11,梵音妙相,3469,35,2024-11-20 19:08
28,穷奇,3086,36,2024-11-20 19:08
8,粗麦包,3068,37,2024-11-20 19:08
31,神羽坠星,3021,38,2024-11-20 19:08
27,清莲蛇影,2992,39,2024-11-20 19:08
16,火啖青园,2915,40,2024-11-20 19:08
40,望鹤燕归,2896,41,2024-11-20 19:08
5,不染尘,2868,42,2024-11-20 19:08
43,燕归梁,2761,43,2024-11-20 19:08
44,夜雨寄北,2425,44,2024-11-20 19:08
36,岁焰生花,2123,45,2024-11-20 19:08
38,听涛,1932,46,2024-11-20 19:08
29,雀别枝,1617,47,2024-11-20 19:08
32,石火梦身,1587,48,2024-11-20 19:08
35,松见礼,1551,49,2024-11-20 19:08
13,鹤灵,1510,50,2024-11-20 19:08
6,沧蝶泪,46193,1,2024-11-20 19:28
17,见南山,29327,2,2024-11-20 19:28
41,小龙铃,24441,3,2024-11-20 19:28
47,余梦,24271,4,2024-11-20 19:28
49,云华九歌,23810,5,2024-11-20 19:28
45,一相三昧,21519,6,2024-11-20 19:28
1,霸王别姬,19173,7,2024-11-20 19:28
23,难渡我,15359,8,2024-11-20 19:28
24,青丘旧梦,14261,9,2024-11-20 19:28
4,不渡山海,13484,10,2024-11-20 19:28
26,清尘心,12711,11,2024-11-20 19:28
46,遗落宝匣,11070,12,2024-11-20 19:28
21,嶙骨,10624,13,2024-11-20 19:28
15,魂赴九幽,8572,14,2024-11-20 19:28
7,此叶庭庭,8238,15,2024-11-20 19:28
39,万物皆一,8191,16,2024-11-20 19:28
30,神鼬献金,8097,17,2024-11-20 19:28
37,听梨声,7619,18,2024-11-20 19:28
9,渡君心,6991,19,2024-11-20 19:28
3,波光摇月,6771,20,2024-11-20 19:28
42,雪覆夜狸,6053,21,2024-11-20 19:28
48,跃龙门,5526,22,2024-11-20 19:28
25,青云来,4981,23,2024-11-20 19:28
2,百雀裘,4946,24,2024-11-20 19:28
19,枯枝繁影,4884,25,2024-11-20 19:28
14,浣轻羽,4746,26,2024-11-20 19:28
12,伏虎藏龙,4698,27,2024-11-20 19:28
50,占春风,4662,28,2024-11-20 19:28
20,快马长安,4332,29,2024-11-20 19:28
10,返魂香,4330,30,2024-11-20 19:28
34,蜀中赋,4319,31,2024-11-20 19:28
18,江湖客,4076,32,2024-11-20 19:28
22,流洲照影,3807,33,2024-11-20 19:28
33,世上千年,3695,34,2024-11-20 19:28
11,梵音妙相,3519,35,2024-11-20 19:28
28,穷奇,3132,36,2024-11-20 19:28
8,粗麦包,3127,37,2024-11-20 19:28
31,神羽坠星,3058,38,2024-11-20 19:28
27,清莲蛇影,3029,39,2024-11-20 19:28
16,火啖青园,2953,40,2024-11-20 19:28
40,望鹤燕归,2930,41,2024-11-20 19:28
5,不染尘,2902,42,2024-11-20 19:28
43,燕归梁,2809,43,2024-11-20 19:28
44,夜雨寄北,2463,44,2024-11-20 19:28
36,岁焰生花,2153,45,2024-11-20 19:28
38,听涛,1972,46,2024-11-20 19:28
29,雀别枝,1641,47,2024-11-20 19:28
32,石火梦身,1617,48,2024-11-20 19:28
35,松见礼,1573,49,2024-11-20 19:28
13,鹤灵,1540,50,2024-11-20 19:28
6,沧蝶泪,46617,1,2024-11-20 19:48
17,见南山,29609,2,2024-11-20 19:48
41,小龙铃,24676,3,2024-11-20 19:48
47,余梦,24635,4,2024-11-20 19:48
49,云华九歌,24031,5,2024-11-20 19:48
45,一相三昧,21824,6,2024-11-20 19:48
1,霸王别姬,19453,7,2024-11-20 19:48
23,难渡我,15557,8,2024-11-20 19:48
24,青丘旧梦,14453,9,2024-11-20 19:48
4,不渡山海,13737,10,2024-11-20 19:48
26,清尘心,12895,11,2024-11-20 19:48
46,遗落宝匣,11189,12,2024-11-20 19:48
21,嶙骨,10774,13,2024-11-20 19:48
15,魂赴九幽,8690,14,2024-11-20 19:48
7,此叶庭庭,8357,15,2024-11-20 19:48
39,万物皆一,8294,16,2024-11-20 19:48
30,神鼬献金,8212,17,2024-11-20 19:48
37,听梨声,7724,18,2024-11-20 19:48
9,渡君心,7091,19,2024-11-20 19:48
3,波光摇月,6869,20,2024-11-20 19:48
42,雪覆夜狸,6171,21,2024-11-20 19:48
48,跃龙门,5591,22,2024-11-20 19:48
25,青云来,5034,23,2024-11-20 19:48
2,百雀裘,5017,24,2024-11-20 19:48
19,枯枝繁影,4936,25,2024-11-20 19:48
14,浣轻羽,4814,26,2024-11-20 19:48
12,伏虎藏龙,4762,27,2024-11-20 19:48
50,占春风,4728,28,2024-11-20 19:48
20,快马长安,4399,29,2024-11-20 19:48
10,返魂香,4388,30,2024-11-20 19:48
34,蜀中赋,4373,31,2024-11-20 19:48
18,江湖客,4122,32,2024-11-20 19:48
22,流洲照影,3855,33,2024-11-20 19:48
33,世上千年,3751,34,2024-11-20 19:48
11,梵音妙相,3567,35,2024-11-20 19:48
28,穷奇,3180,36,2024-11-20 19:48
8,粗麦包,3169,37,2024-11-20 19:48
31,神羽坠星,3105,38,2024-11-20 19:48
27,清莲蛇影,3072,39,2024-11-20 19:48
16,火啖青园,2994,40,2024-11-20 19:48
40,望鹤燕归,2970,41,2024-11-20 19:48
5,不染尘,2940,42,2024-11-20 19:48
43,燕归梁,2856,43,2024-11-20 19:48
44,夜雨寄北,2495,44,2024-11-20 19:48
36,岁焰生花,2184,45,2024-11-20 19:48
38,听涛,2000,46,2024-11-20 19:48
29,雀别枝,1680,47,2024-11-20 19:48
32,石火梦身,1650,48,2024-11-20 19:48
35,松见礼,1595,49,2024-11-20 19:48
13,鹤灵,1567,50,2024-11-20 19:48
6,沧蝶泪,47079,1,2024-11-20 20:08
17,见南山,29929,2,2024-11-20 20:08
47,余梦,25016,3,2024-11-20 20:08
41,小龙铃,24951,4,2024-11-20 20:08
49,云华九歌,24290,5,2024-11-20 20:08
45,一相三昧,22159,6,2024-11-20 20:08
1,霸王别姬,19696,7,2024-11-20 20:08
23,难渡我,15743,8,2024-11-20 20:08
24,青丘旧梦,14663,9,2024-11-20 20:08
4,不渡山海,14054,10,2024-11-20 20:08
26,清尘心,13047,11,2024-11-20 20:08
46,遗落宝匣,11313,12,2024-11-20 20:08
21,嶙骨,10945,13,2024-11-20 20:08
15,魂赴九幽,8779,14,2024-11-20 20:08
7,此叶庭庭,8463,15,2024-11-20 20:08
39,万物皆一,8402,16,2024-11-20 20:08
30,神鼬献金,8325,17,2024-11-20 20:08
37,听梨声,7816,18,2024-11-20 20:08
9,渡君心,7171,19,2024-11-20 20:08
3,波光摇月,6983,20,2024-11-20 20:08
42,雪覆夜狸,6260,21,2024-11-20 20:08
48,跃龙门,5647,22,2024-11-20 20:08
25,青云来,5100,23,2024-11-20 20:08
2,百雀裘,5088,24,2024-11-20 20:08
19,枯枝繁影,4995,25,2024-11-20 20:08
14,浣轻羽,4868,26,2024-11-20 20:08
12,伏虎藏龙,4838,27,2024-11-20 20:08
50,占春风,4790,28,2024-11-20 20:08
34,蜀中赋,4453,29,2024-11-20 20:08
10,返魂香,4450,30,2024-11-20 20:08
20,快马长安,4447,31,2024-11-20 20:08
18,江湖客,4176,32,2024-11-20 20:08
22,流洲照影,3904,33,2024-11-20 20:08
33,世上千年,3809,34,2024-11-20 20:08
11,梵音妙相,3609,35,2024-11-20 20:08
28,穷奇,3223,36,2024-11-20 20:08
8,粗麦包,3207,37,2024-11-20 20:08
31,神羽坠星,3149,38,2024-11-20 20:08
27,清莲蛇影,3107,39,2024-11-20 20:08
16,火啖青园,3041,40,2024-11-20 20:08
40,望鹤燕归,3009,41,2024-11-20 20:08
5,不染尘,2999,42,2024-11-20 20:08
43,燕归梁,2892,43,2024-11-20 20:08
44,夜雨寄北,2520,44,2024-11-20 20:08
36,岁焰生花,2218,45,2024-11-20 20:08
38,听涛,2033,46,2024-11-20 20:08
29,雀别枝,1704,47,2024-11-20 20:08
32,石火梦身,1680,48,2024-11-20 20:08
35,松见礼,1622,49,2024-11-20 20:08
13,鹤灵,1595,50,2024-11-20 20:08
6,沧蝶泪,47554,1,2024-11-20 20:28
17,见南山,30267,2,2024-11-20 20:28
47,余梦,25372,3,2024-11-20 20:28
41,小龙铃,25228,4,2024-11-20 20:28
49,云华九歌,24580,5,2024-11-20 20:28
45,一相三昧,22488,6,2024-11-20 20:28
1,霸王别姬,19955,7,2024-11-20 20:28
23,难渡我,15985,8,2024-11-20 20:28
24,青丘旧梦,14853,9,2024-11-20 20:28
4,不渡山海,14330,10,2024-11-20 20:28
26,清尘心,13214,11,2024-11-20 20:28
46,遗落宝匣,11468,12,2024-11-20 20:28
21,嶙骨,11100,13,2024-11-20 20:28
15,魂赴九幽,8892,14,2024-11-20 20:28
7,此叶庭庭,8598,15,2024-11-20 20:28
39,万物皆一,8492,16,2024-11-20 20:28
30,神鼬献金,8439,17,2024-11-20 20:28
37,听梨声,7925,18,2024-11-20 20:28
9,渡君心,7272,19,2024-11-20 20:28
3,波光摇月,7113,20,2024-11-20 20:28
42,雪覆夜狸,6399,21,2024-11-20 20:28
48,跃龙门,5739,22,2024-11-20 20:28
25,青云来,5170,23,2024-11-20 20:28
2,百雀裘,5159,24,2024-11-20 20:28
19,枯枝繁影,5066,25,2024-11-20 20:28
14,浣轻羽,4947,26,2024-11-20 20:28
12,伏虎藏龙,4911,27,2024-11-20 20:28
50,占春风,4851,28,2024-11-20 20:28
34,蜀中赋,4542,29,2024-11-20 20:28
10,返魂香,4510,30,2024-11-20 20:28
20,快马长安,4510,30,2024-11-20 20:28
18,江湖客,4237,31,2024-11-20 20:28
22,流洲照影,3950,32,2024-11-20 20:28
33,世上千年,3857,33,2024-11-20 20:28
11,梵音妙相,3661,34,2024-11-20 20:28
28,穷奇,3272,35,2024-11-20 20:28
8,粗麦包,3270,36,2024-11-20 20:28
31,神羽坠星,3189,37,2024-11-20 20:28
27,清莲蛇影,3154,38,2024-11-20 20:28
16,火啖青园,3093,39,2024-11-20 20:28
40,望鹤燕归,3060,40,2024-11-20 20:28
5,不染尘,3044,41,2024-11-20 20:28
43,燕归梁,2938,42,2024-11-20 20:28
44,夜雨寄北,2553,43,2024-11-20 20:28
36,岁焰生花,2260,44,2024-11-20 20:28
38,听涛,2069,45,2024-11-20 20:28
29,雀别枝,1734,46,2024-11-20 20:28
32,石火梦身,1715,47,2024-11-20 20:28
35,松见礼,1652,48,2024-11-20 20:28
13,鹤灵,1625,49,2024-11-20 20:28
6,沧蝶泪,47983,1,2024-11-20 20:48
17,见南山,30642,2,2024-11-20 20:48
47,余梦,25751,3,2024-11-20 20:48
41,小龙铃,25511,4,2024-11-20 20:48
49,云华九歌,24884,5,2024-11-20 20:48
45,一相三昧,22831,6,2024-11-20 20:48
1,霸王别姬,20240,7,2024-11-20 20:48
23,难渡我,16202,8,2024-11-20 20:48
24,青丘旧梦,15073,9,2024-11-20 20:48
4,不渡山海,14620,10,2024-11-20 20:48
26,清尘心,13400,11,2024-11-20 20:48
46,遗落宝匣,11608,12,2024-11-20 20:48
21,嶙骨,11272,13,2024-11-20 20:48
15,魂赴九幽,9033,14,2024-11-20 20:48
7,此叶庭庭,8727,15,2024-11-20 20:48
39,万物皆一,8610,16,2024-11-20 20:48
30,神鼬献金,8564,17,2024-11-20 20:48
37,听梨声,8043,18,2024-11-20 20:48
9,渡君心,7384,19,2024-11-20 20:48
3,波光摇月,7226,20,2024-11-20 20:48
42,雪覆夜狸,6514,21,2024-11-20 20:48
48,跃龙门,5817,22,2024-11-20 20:48
2,百雀裘,5246,23,2024-11-20 20:48
25,青云来,5237,24,2024-11-20 20:48
19,枯枝繁影,5141,25,2024-11-20 20:48
14,浣轻羽,5012,26,2024-11-20 20:48
12,伏虎藏龙,4967,27,2024-11-20 20:48
50,占春风,4907,28,2024-11-20 20:48
34,蜀中赋,4602,29,2024-11-20 20:48
10,返魂香,4586,30,2024-11-20 20:48
20,快马长安,4576,31,2024-11-20 20:48
18,江湖客,4299,32,2024-11-20 20:48
22,流洲照影,3994,33,2024-11-20 20:48
33,世上千年,3909,34,2024-11-20 20:48
11,梵音妙相,3713,35,2024-11-20 20:48
8,粗麦包,3314,36,2024-11-20 20:48
28,穷奇,3312,37,2024-11-20 20:48
31,神羽坠星,3225,38,2024-11-20 20:48
27,清莲蛇影,3216,39,2024-11-20 20:48
16,火啖青园,3161,40,2024-11-20 20:48
40,望鹤燕归,3105,41,2024-11-20 20:48
5,不染尘,3092,42,2024-11-20 20:48
43,燕归梁,2988,43,2024-11-20 20:48
44,夜雨寄北,2587,44,2024-11-20 20:48
36,岁焰生花,2296,45,2024-11-20 20:48
38,听涛,2100,46,2024-11-20 20:48
29,雀别枝,1765,47,2024-11-20 20:48
32,石火梦身,1748,48,2024-11-20 20:48
35,松见礼,1673,49,2024-11-20 20:48
13,鹤灵,1658,50,2024-11-20 20:48
6,沧蝶泪,48434,1,2024-11-20 21:08
17,见南山,30978,2,2024-11-20 21:08
47,余梦,26058,3,2024-11-20 21:08
41,小龙铃,25777,4,2024-11-20 21:08
49,云华九歌,25120,5,2024-11-20 21:08
45,一相三昧,23139,6,2024-11-20 21:08
1,霸王别姬,20526,7,2024-11-20 21:08
23,难渡我,16405,8,2024-11-20 21:08
24,青丘旧梦,15281,9,2024-11-20 21:08
4,不渡山海,14899,10,2024-11-20 21:08
26,清尘心,13567,11,2024-11-20 21:08
46,遗落宝匣,11755,12,2024-11-20 21:08
21,嶙骨,11413,13,2024-11-20 21:08
15,魂赴九幽,9144,14,2024-11-20 21:08
7,此叶庭庭,8826,15,2024-11-20 21:08
39,万物皆一,8695,16,2024-11-20 21:08
30,神鼬献金,8685,17,2024-11-20 21:08
37,听梨声,8138,18,2024-11-20 21:08
9,渡君心,7457,19,2024-11-20 21:08
3,波光摇月,7317,20,2024-11-20 21:08
42,雪覆夜狸,6646,21,2024-11-20 21:08
48,跃龙门,5873,22,2024-11-20 21:08
2,百雀裘,5311,23,2024-11-20 21:08
25,青云来,5290,24,2024-11-20 21:08
19,枯枝繁影,5224,25,2024-11-20 21:08
14,浣轻羽,5078,26,2024-11-20 21:08
12,伏虎藏龙,5040,27,2024-11-20 21:08
50,占春风,4978,28,2024-11-20 21:08
34,蜀中赋,4664,29,2024-11-20 21:08
10,返魂香,4641,30,2024-11-20 21:08
20,快马长安,4637,31,2024-11-20 21:08
18,江湖客,4359,32,2024-11-20 21:08
22,流洲照影,4046,33,2024-11-20 21:08
33,世上千年,3961,34,2024-11-20 21:08
11,梵音妙相,3763,35,2024-11-20 21:08
28,穷奇,3355,36,2024-11-20 21:08
8,粗麦包,3348,37,2024-11-20 21:08
31,神羽坠星,3260,38,2024-11-20 21:08
27,清莲蛇影,3245,39,2024-11-20 21:08
16,火啖青园,3202,40,2024-11-20 21:08
40,望鹤燕归,3139,41,2024-11-20 21:08
5,不染尘,3122,42,2024-11-20 21:08
43,燕归梁,3039,43,2024-11-20 21:08
44,夜雨寄北,2628,44,2024-11-20 21:08
36,岁焰生花,2338,45,2024-11-20 21:08
38,听涛,2141,46,2024-11-20 21:08
29,雀别枝,1795,47,2024-11-20 21:08
32,石火梦身,1775,48,2024-11-20 21:08
35,松见礼,1698,49,2024-11-20 21:08
13,鹤灵,1677,50,2024-11-20 21:08
6,沧蝶泪,48832,1,2024-11-20 21:28
17,见南山,31295,2,2024-11-20 21:28
47,余梦,26398,3,2024-11-20 21:28
41,小龙铃,26018,4,2024-11-20 21:28
49,云华九歌,25351,5,2024-11-20 21:28
45,一相三昧,23448,6,2024-11-20 21:28
1,霸王别姬,20799,7,2024-11-20 21:28
23,难渡我,16572,8,2024-11-20 21:28
24,青丘旧梦,15475,9,2024-11-20 21:28
4,不渡山海,15175,10,2024-11-20 21:28
26,清尘心,13725,11,2024-11-20 21:28
46,遗落宝匣,11897,12,2024-11-20 21:28
21,嶙骨,11568,13,2024-11-20 21:28
15,魂赴九幽,9259,14,2024-11-20 21:28
7,此叶庭庭,8919,15,2024-11-20 21:28
39,万物皆一,8800,16,2024-11-20 21:28
30,神鼬献金,8800,16,2024-11-20 21:28
37,听梨声,8252,17,2024-11-20 21:28
9,渡君心,7532,18,2024-11-20 21:28
3,波光摇月,7431,19,2024-11-20 21:28
42,雪覆夜狸,6745,20,2024-11-20 21:28
48,跃龙门,5938,21,2024-11-20 21:28
2,百雀裘,5378,22,2024-11-20 21:28
25,青云来,5343,23,2024-11-20 21:28
19,枯枝繁影,5287,24,2024-11-20 21:28
14,浣轻羽,5148,25,2024-11-20 21:28
12,伏虎藏龙,5102,26,2024-11-20 21:28
50,占春风,5042,27,2024-11-20 21:28
34,蜀中赋,4727,28,2024-11-20 21:28
20,快马长安,4697,29,2024-11-20 21:28
10,返魂香,4692,30,2024-11-20 21:28
18,江湖客,4412,31,2024-11-20 21:28
22,流洲照影,4089,32,2024-11-20 21:28
33,世上千年,4015,33,2024-11-20 21:28
11,梵音妙相,3818,34,2024-11-20 21:28
28,穷奇,3400,35,2024-11-20 21:28
8,粗麦包,3387,36,2024-11-20 21:28
31,神羽坠星,3303,37,2024-11-20 21:28
27,清莲蛇影,3289,38,2024-11-20 21:28
16,火啖青园,3245,39,2024-11-20 21:28
5,不染尘,3178,40,2024-11-20 21:28
40,望鹤燕归,3176,41,2024-11-20 21:28
43,燕归梁,3084,42,2024-11-20 21:28
44,夜雨寄北,2662,43,2024-11-20 21:28
36,岁焰生花,2374,44,2024-11-20 21:28
38,听涛,2165,45,2024-11-20 21:28
29,雀别枝,1819,46,2024-11-20 21:28
32,石火梦身,1804,47,2024-11-20 21:28
35,松见礼,1732,48,2024-11-20 21:28
13,鹤灵,1700,49,2024-11-20 21:28
6,沧蝶泪,49250,1,2024-11-20 21:48
17,见南山,31597,2,2024-11-20 21:48
47,余梦,26698,3,2024-11-20 21:48
41,小龙铃,26288,4,2024-11-20 21:48
49,云华九歌,25611,5,2024-11-20 21:48
45,一相三昧,23733,6,2024-11-20 21:48
1,霸王别姬,21026,7,2024-11-20 21:48
23,难渡我,16758,8,2024-11-20 21:48
24,青丘旧梦,15663,9,2024-11-20 21:48
4,不渡山海,15432,10,2024-11-20 21:48
26,清尘心,13881,11,2024-11-20 21:48
46,遗落宝匣,12023,12,2024-11-20 21:48
21,嶙骨,11731,13,2024-11-20 21:48
15,魂赴九幽,9364,14,2024-11-20 21:48
7,此叶庭庭,9021,15,2024-11-20 21:48
30,神鼬献金,8929,16,2024-11-20 21:48
39,万物皆一,8879,17,2024-11-20 21:48
37,听梨声,8357,18,2024-11-20 21:48
9,渡君心,7630,19,2024-11-20 21:48
3,波光摇月,7519,20,2024-11-20 21:48
42,雪覆夜狸,6859,21,2024-11-20 21:48
48,跃龙门,6014,22,2024-11-20 21:48
2,百雀裘,5443,23,2024-11-20 21:48
25,青云来,5394,24,2024-11-20 21:48
19,枯枝繁影,5351,25,2024-11-20 21:48
14,浣轻羽,5195,26,2024-11-20 21:48
12,伏虎藏龙,5169,27,2024-11-20 21:48
50,占春风,5095,28,2024-11-20 21:48
34,蜀中赋,4775,29,2024-11-20 21:48
20,快马长安,4756,30,2024-11-20 21:48
10,返魂香,4742,31,2024-11-20 21:48
18,江湖客,4472,32,2024-11-20 21:48
22,流洲照影,4132,33,2024-11-20 21:48
33,世上千年,4060,34,2024-11-20 21:48
11,梵音妙相,3869,35,2024-11-20 21:48
8,粗麦包,3440,36,2024-11-20 21:48
28,穷奇,3433,37,2024-11-20 21:48
31,神羽坠星,3338,38,2024-11-20 21:48
27,清莲蛇影,3327,39,2024-11-20 21:48
16,火啖青园,3287,40,2024-11-20 21:48
5,不染尘,3213,41,2024-11-20 21:48
40,望鹤燕归,3207,42,2024-11-20 21:48
43,燕归梁,3120,43,2024-11-20 21:48
44,夜雨寄北,2688,44,2024-11-20 21:48
36,岁焰生花,2405,45,2024-11-20 21:48
38,听涛,2187,46,2024-11-20 21:48
29,雀别枝,1844,47,2024-11-20 21:48
32,石火梦身,1840,48,2024-11-20 21:48
35,松见礼,1757,49,2024-11-20 21:48
13,鹤灵,1720,50,2024-11-20 21:48
6,沧蝶泪,49647,1,2024-11-20 22:08
17,见南山,31862,2,2024-11-20 22:08
47,余梦,26976,3,2024-11-20 22:08
41,小龙铃,26537,4,2024-11-20 22:08
49,云华九歌,25797,5,2024-11-20 22:08
45,一相三昧,23989,6,2024-11-20 22:08
1,霸王别姬,21270,7,2024-11-20 22:08
23,难渡我,16895,8,2024-11-20 22:08
24,青丘旧梦,15826,9,2024-11-20 22:08
4,不渡山海,15662,10,2024-11-20 22:08
26,清尘心,14024,11,2024-11-20 22:08
46,遗落宝匣,12156,12,2024-11-20 22:08
21,嶙骨,11876,13,2024-11-20 22:08
15,魂赴九幽,9467,14,2024-11-20 22:08
7,此叶庭庭,9110,15,2024-11-20 22:08
30,神鼬献金,9010,16,2024-11-20 22:08
39,万物皆一,8960,17,2024-11-20 22:08
37,听梨声,8437,18,2024-11-20 22:08
9,渡君心,7707,19,2024-11-20 22:08
3,波光摇月,7606,20,2024-11-20 22:08
42,雪覆夜狸,6960,21,2024-11-20 22:08
48,跃龙门,6067,22,2024-11-20 22:08
2,百雀裘,5493,23,2024-11-20 22:08
25,青云来,5455,24,2024-11-20 22:08
19,枯枝繁影,5414,25,2024-11-20 22:08
14,浣轻羽,5247,26,2024-11-20 22:08
12,伏虎藏龙,5235,27,2024-11-20 22:08
50,占春风,5144,28,2024-11-20 22:08
20,快马长安,4826,29,2024-11-20 22:08
34,蜀中赋,4813,30,2024-11-20 22:08
10,返魂香,4796,31,2024-11-20 22:08
18,江湖客,4513,32,2024-11-20 22:08
22,流洲照影,4158,33,2024-11-20 22:08
33,世上千年,4106,34,2024-11-20 22:08
11,梵音妙相,3903,35,2024-11-20 22:08
8,粗麦包,3478,36,2024-11-20 22:08
28,穷奇,3474,37,2024-11-20 22:08
31,神羽坠星,3369,38,2024-11-20 22:08
27,清莲蛇影,3361,39,2024-11-20 22:08
16,火啖青园,3311,40,2024-11-20 22:08
40,望鹤燕归,3251,41,2024-11-20 22:08
5,不染尘,3242,42,2024-11-20 22:08
43,燕归梁,3148,43,2024-11-20 22:08
44,夜雨寄北,2717,44,2024-11-20 22:08
36,岁焰生花,2437,45,2024-11-20 22:08
38,听涛,2210,46,2024-11-20 22:08
29,雀别枝,1869,47,2024-11-20 22:08
32,石火梦身,1868,48,2024-11-20 22:08
35,松见礼,1772,49,2024-11-20 22:08
13,鹤灵,1733,50,2024-11-20 22:08
6,沧蝶泪,50043,1,2024-11-20 22:28
17,见南山,32136,2,2024-11-20 22:28
47,余梦,27260,3,2024-11-20 22:28
41,小龙铃,26744,4,2024-11-20 22:28
49,云华九歌,25998,5,2024-11-20 22:28
45,一相三昧,24220,6,2024-11-20 22:28
1,霸王别姬,21462,7,2024-11-20 22:28
23,难渡我,17030,8,2024-11-20 22:28
24,青丘旧梦,16009,9,2024-11-20 22:28
4,不渡山海,15868,10,2024-11-20 22:28
26,清尘心,14161,11,2024-11-20 22:28
46,遗落宝匣,12291,12,2024-11-20 22:28
21,嶙骨,11986,13,2024-11-20 22:28
15,魂赴九幽,9539,14,2024-11-20 22:28
7,此叶庭庭,9193,15,2024-11-20 22:28
30,神鼬献金,9130,16,2024-11-20 22:28
39,万物皆一,9041,17,2024-11-20 22:28
37,听梨声,8514,18,2024-11-20 22:28
9,渡君心,7774,19,2024-11-20 22:28
3,波光摇月,7704,20,2024-11-20 22:28
42,雪覆夜狸,7061,21,2024-11-20 22:28
48,跃龙门,6107,22,2024-11-20 22:28
2,百雀裘,5543,23,2024-11-20 22:28
25,青云来,5505,24,2024-11-20 22:28
19,枯枝繁影,5465,25,2024-11-20 22:28
14,浣轻羽,5304,26,2024-11-20 22:28
12,伏虎藏龙,5283,27,2024-11-20 22:28
50,占春风,5202,28,2024-11-20 22:28
20,快马长安,4877,29,2024-11-20 22:28
34,蜀中赋,4871,30,2024-11-20 22:28
10,返魂香,4850,31,2024-11-20 22:28
18,江湖客,4562,32,2024-11-20 22:28
22,流洲照影,4190,33,2024-11-20 22:28
33,世上千年,4148,34,2024-11-20 22:28
11,梵音妙相,3939,35,2024-11-20 22:28
8,粗麦包,3516,36,2024-11-20 22:28
28,穷奇,3498,37,2024-11-20 22:28
31,神羽坠星,3414,38,2024-11-20 22:28
27,清莲蛇影,3392,39,2024-11-20 22:28
16,火啖青园,3351,40,2024-11-20 22:28
40,望鹤燕归,3282,41,2024-11-20 22:28
5,不染尘,3275,42,2024-11-20 22:28
43,燕归梁,3185,43,2024-11-20 22:28
44,夜雨寄北,2747,44,2024-11-20 22:28
36,岁焰生花,2463,45,2024-11-20 22:28
38,听涛,2229,46,2024-11-20 22:28
29,雀别枝,1893,47,2024-11-20 22:28
32,石火梦身,1886,48,2024-11-20 22:28
35,松见礼,1798,49,2024-11-20 22:28
13,鹤灵,1745,50,2024-11-20 22:28
6,沧蝶泪,50363,1,2024-11-20 22:48
17,见南山,32385,2,2024-11-20 22:48
47,余梦,27494,3,2024-11-20 22:48
41,小龙铃,26944,4,2024-11-20 22:48
49,云华九歌,26170,5,2024-11-20 22:48
45,一相三昧,24453,6,2024-11-20 22:48
1,霸王别姬,21647,7,2024-11-20 22:48
23,难渡我,17172,8,2024-11-20 22:48
24,青丘旧梦,16145,9,2024-11-20 22:48
4,不渡山海,16102,10,2024-11-20 22:48
26,清尘心,14273,11,2024-11-20 22:48
46,遗落宝匣,12420,12,2024-11-20 22:48
21,嶙骨,12097,13,2024-11-20 22:48
15,魂赴九幽,9616,14,2024-11-20 22:48
7,此叶庭庭,9252,15,2024-11-20 22:48
30,神鼬献金,9203,16,2024-11-20 22:48
39,万物皆一,9120,17,2024-11-20 22:48
37,听梨声,8593,18,2024-11-20 22:48
9,渡君心,7851,19,2024-11-20 22:48
3,波光摇月,7773,20,2024-11-20 22:48
42,雪覆夜狸,7165,21,2024-11-20 22:48
48,跃龙门,6138,22,2024-11-20 22:48
2,百雀裘,5595,23,2024-11-20 22:48
25,青云来,5559,24,2024-11-20 22:48
19,枯枝繁影,5515,25,2024-11-20 22:48
14,浣轻羽,5371,26,2024-11-20 22:48
12,伏虎藏龙,5328,27,2024-11-20 22:48
50,占春风,5250,28,2024-11-20 22:48
20,快马长安,4923,29,2024-11-20 22:48
